_id,Year/Année,Name/Nom,Frequency/Fréquence
69943,2013,RAFAEL,24
69944,2013,RAFAY,6
69945,2013,RAHMAN,6
69946,2013,RAIDEN,24
69947,2013,RAJVEER,8
69948,2013,RAKAN,6
69949,2013,RAMI,6
69950,2013,RANVEER,10
69951,2013,RANVIR,6
69952,2013,RAPHAEL,32
69953,2013,RAPHAËL,7
69954,2013,RAY,15
69955,2013,RAYAAN,14
69956,2013,RAYAN,50
69957,2013,RAYDEN,13
69958,2013,RAYHAN,10
69959,2013,RAYMOND,36
69960,2013,RAYYAN,27
69961,2013,REECE,11
69962,2013,REED,31
69963,2013,REESE,11
69964,2013,REGINALD,7
69965,2013,REHAN,13
69966,2013,REID,118
69967,2013,REILLY,10
69968,2013,RÉMI,7
69969,2013,REMINGTON,10
69970,2013,REMY,18
69971,2013,REUBEN,12
69972,2013,REX,7
69973,2013,REYANSH,11
69974,2013,RHETT,7
69975,2013,RHYS,54
69976,2013,RIAN,13
69977,2013,RICARDO,10
69978,2013,RICHARD,55
69979,2013,RICKY,12
69980,2013,RICO,8
69981,2013,RIDWAN,6
69982,2013,RILEY,136
69983,2013,RIO,7
69984,2013,RISHAAN,11
69985,2013,RISHI,11
69986,2013,RIVER,32
69987,2013,ROBERT,145
69988,2013,ROBERTO,6
69989,2013,ROBIN,9
69990,2013,ROCCO,35
69991,2013,RODRIGO,7
69992,2013,ROGER,12
69993,2013,ROHAAN,6
69994,2013,ROHAN,25
69995,2013,ROLAND,15
69996,2013,ROMAN,56
69997,2013,ROMEO,27
69998,2013,RON,6
69999,2013,RONALD,7
70000,2013,RONAN,48
70001,2013,RONIN,23
70002,2013,RONIT,7
70003,2013,RORY,41
70004,2013,ROSS,17
70005,2013,ROWAN,94
70006,2013,ROWEN,16
70007,2013,ROY,18
70008,2013,ROYCE,17
70009,2013,RUBEN,7
70010,2013,RUDRA,9
70011,2013,RUSSELL,21
70012,2013,RYAN,451
70013,2013,RYDEN,7
70014,2013,RYDER,169
70015,2013,RYERSON,12
70016,2013,RYKER,96
70017,2013,RYLAN,67
70018,2013,RYLAND,17
70019,2013,RYLEE,6
70020,2013,RYLEY,9
70021,2013,SAAD,9
70022,2013,SACHIN,11
70023,2013,SAFWAN,7
70024,2013,SAGE,9
70025,2013,SAHIB,31
70026,2013,SAHIL,12
70027,2013,SAI,6
70028,2013,SAIF,11
70029,2013,SALEH,11
70030,2013,SALMAN,12
70031,2013,SALVATORE,7
70032,2013,SAM,40
70033,2013,SAMAR,6
70034,2013,SAMEER,15
70035,2013,SAMER,6
70036,2013,SAMI,16
70037,2013,SAMIR,7
70038,2013,SAMMY,6
70039,2013,SAMSON,16
70040,2013,SAMUEL,406
70041,2013,SANTIAGO,35
70042,2013,SANTINO,12
70043,2013,SARIM,6
70044,2013,SASHA,11
70045,2013,SAWYER,122
70046,2013,SCOTT,30
70047,2013,SEAMUS,14
70048,2013,SEAN,54
70049,2013,SEBASTIAN,268
70050,2013,SEBASTIEN,36
70051,2013,SÉBASTIEN,22
70052,2013,SEHAJ,11
70053,2013,SETH,74
70054,2013,SHAAN,12
70055,2013,SHAHEER,7
70056,2013,SHANE,30
70057,2013,SHAUN,10
70058,2013,SHAURYA,7
70059,2013,SHAWN,43
70060,2013,SHAYAAN,8
70061,2013,SHAYAN,14
70062,2013,SHAYNE,10
70063,2013,SHEA,10
70064,2013,SHELDON,10
70065,2013,SHIVAM,8
70066,2013,SHMUEL,7
70067,2013,SHREY,6
70068,2013,SIDDHARTH,8
70069,2013,SIDNEY,12
70070,2013,SILAS,80
70071,2013,SIMEON,12
70072,2013,SIMON,123
70073,2013,SKYLAR,12
70074,2013,SKYLER,33
70075,2013,SLOAN,6
70076,2013,SOLOMON,19
70077,2013,SONNY,9
70078,2013,SOREN,8
70079,2013,SPENCER,144
70080,2013,STANLEY,20
70081,2013,STEFAN,24
70082,2013,STEFANO,9
70083,2013,STEPHAN,8
70084,2013,STEPHEN,41
70085,2013,STERLING,12
70086,2013,STEVEN,55
70087,2013,SUBHAN,20
70088,2013,SUFYAN,6
70089,2013,SULAIMAN,9
70090,2013,SULEIMAN,6
70091,2013,SULLIVAN,26
70092,2013,SULTAN,10
70093,2013,SYED,76
70094,2013,SYLAS,15
70095,2013,TAHA,24
70096,2013,TAI,6
70097,2013,TALAL,6
70098,2013,TALHA,7
70099,2013,TALON,20
70100,2013,TANISH,6
70101,2013,TANNER,42
70102,2013,TARIQ,6
70103,2013,TATE,23
70104,2013,TATUM,9
70105,2013,TAVISH,6
70106,2013,TAYDEN,6
70107,2013,TAYLOR,24
70108,2013,TEAGAN,8
70109,2013,TEJAS,7
70110,2013,TENZIN,14
70111,2013,TEO,7
70112,2013,TEODOR,7
70113,2013,TERENCE,9
70114,2013,TERRANCE,14
70115,2013,TERRENCE,14
70116,2013,TERRY,9
70117,2013,THEO,36
70118,2013,THÉO,13
70119,2013,THEODORE,128
70120,2013,THÉODORE,9
70121,2013,THIAGO,8
70122,2013,THOMAS,340
70123,2013,TIAGO,30
70124,2013,TIMOTHY,63
70125,2013,TITAN,8
70126,2013,TITUS,16
70127,2013,TOBIAS,27
70128,2013,TOBY,21
70129,2013,TOM,11
70130,2013,TOMAS,14
70131,2013,TOMMY,16
70132,2013,TONY,22
70133,2013,TORIN,6
70134,2013,TRAVIS,60
70135,2013,TRENT,29
70136,2013,TRENTON,17
70137,2013,TREVOR,26
70138,2013,TREY,17
70139,2013,TRISTAN,231
70140,2013,TRISTEN,9
70141,2013,TRISTIN,6
70142,2013,TROY,31
70143,2013,TRYSTAN,13
70144,2013,TUCKER,35
70145,2013,TY,30
70146,2013,TYE,10
70147,2013,TYLER,264
70148,2013,TYRESE,8
70149,2013,TYSON,133
70150,2013,UMAR,26
70151,2013,URIAH,10
70152,2013,USMAN,12
70153,2013,UZAIR,6
70154,2013,VALENTINO,10
70155,2013,VAN,11
70156,2013,VANSH,6
70157,2013,VAUGHN,10
70158,2013,VED,8
70159,2013,VEER,14
70160,2013,VIAAN,6
70161,2013,VICTOR,55
70162,2013,VIHAAN,26
70163,2013,VIKRAM,8
70164,2013,VIKTOR,10
70165,2013,VINCE,6
70166,2013,VINCENT,113
70167,2013,VINCENZO,26
70168,2013,VIRAJ,8
70169,2013,VITO,6
70170,2013,VIVAAN,10
70171,2013,VLADIMIR,8
70172,2013,WADE,17
70173,2013,WALKER,20
70174,2013,WALTER,18
70175,2013,WARREN,17
70176,2013,WAYLON,8
70177,2013,WAYNE,8
70178,2013,WESLEY,132
70179,2013,WESTIN,6
70180,2013,WESTLEY,7
70181,2013,WESTON,81
70182,2013,WILFRED,6
70183,2013,WILHELM,7
70184,2013,WILL,7
70185,2013,WILLEM,16
70186,2013,WILLIAM,695
70187,2013,WILLY,6
70188,2013,WILSON,16
70189,2013,WINSTON,21
70190,2013,WYATT,200
70191,2013,XANDER,47
70192,2013,XAVIER,257
70193,2013,YAHYA,31
70194,2013,YASEEN,18
70195,2013,YASH,8
70196,2013,YASIN,7
70197,2013,YASIR,6
70198,2013,YAZAN,13
70199,2013,YEHUDA,7
70200,2013,YOSEF,8
70201,2013,YOUSEF,36
70202,2013,YOUSIF,13
70203,2013,YOUSSEF,18
70204,2013,YOUSUF,20
70205,2013,YUSEF,6
70206,2013,YUSUF,71
70207,2013,YUVRAJ,30
70208,2013,ZAC,6
70209,2013,ZACHARIAH,12
70210,2013,ZACHARY,287
70211,2013,ZACHERY,6
70212,2013,ZACK,15
70213,2013,ZACKARY,35
70214,2013,ZACKERY,11
70215,2013,ZAID,15
70216,2013,ZAIDEN,8
70217,2013,ZAIN,48
70218,2013,ZAKARIA,13
70219,2013,ZAKARIYA,21
70220,2013,ZAKARY,9
70221,2013,ZAKI,9
70222,2013,ZANDER,46
70223,2013,ZANE,33
70224,2013,ZAVIER,9
70225,2013,ZAVIYAR,6
70226,2013,ZAYAN,16
70227,2013,ZAYD,21
70228,2013,ZAYDEN,34
70229,2013,ZAYN,34
70230,2013,ZAYNE,9
70231,2013,ZECHARIAH,9
70232,2013,ZEV,9
70233,2013,ZION,21
70234,2014,AADAM,10
70235,2014,AADEN,6
70236,2014,AAHIL,8
70237,2014,AARAN,8
70238,2014,AARAV,57
70239,2014,AARIB,6
70240,2014,AARIZ,15
70241,2014,AARON,171
70242,2014,AARUSH,13
70243,2014,AARYAN,21
70244,2014,AAYAN,11
70245,2014,AAYUSH,8
70246,2014,ABBAS,15
70247,2014,ABDALLAH,10
70248,2014,ABDUL,35
70249,2014,ABDULLAH,78
70250,2014,ABDULRAHMAN,18
70251,2014,ABDURRAHMAN,6
70252,2014,ABEL,59
70253,2014,ABRAHAM,21
70254,2014,ABRAM,24
70255,2014,ACE,18
70256,2014,ADAM,395
70257,2014,ADEN,24
70258,2014,ADIL,6
70259,2014,ADITYA,9
70260,2014,ADNAN,6
70261,2014,ADRIAN,190
70262,2014,ADRIANO,36
70263,2014,ADRIEL,9
70264,2014,ADRIEN,23
70265,2014,AGAM,11
70266,2014,AHMAD,44
70267,2014,AHMED,72
70268,2014,AIDAN,130
70269,2014,AIDEN,391
70270,2014,AJAY,9
70271,2014,ALAN,24
70272,2014,ALASTAIR,8
70273,2014,ALBERT,30
70274,2014,ALDEN,12
70275,2014,ALEC,28
70276,2014,ALEJANDRO,26
70277,2014,ALEKSANDAR,11
70278,2014,ALEKSANDER,16
70279,2014,ALESSANDRO,37
70280,2014,ALESSIO,16
70281,2014,ALEX,106
70282,2014,ALEXANDER,576
70283,2014,ALEXANDRE,50
70284,2014,ALEXANDROS,6
70285,2014,ALEXIS,18
70286,2014,ALFRED,14
70287,2014,ALI,140
70288,2014,ALIJAH,6
70289,2014,ALISTAIR,23
70290,2014,ALLAN,15
70291,2014,ALLEN,16
70292,2014,ALVIN,30
70293,2014,AMAAN,8
70294,2014,AMAR,9
70295,2014,AMARI,20
70296,2014,AMEEN,8
70297,2014,AMEER,20
70298,2014,AMIN,7
70299,2014,AMIR,60
70300,2014,AMMAR,12
70301,2014,AMOS,7
70302,2014,ANAS,9
70303,2014,ANDERSON,29
70304,2014,ANDRE,32
70305,2014,ANDRÉ,9
70306,2014,ANDREAS,12
70307,2014,ANDREI,11
70308,2014,ANDRES,9
70309,2014,ANDREW,275
70310,2014,ANDY,41
70311,2014,ANGAD,12
70312,2014,ANGEL,11
70313,2014,ANGELO,26
70314,2014,ANGUS,18
70315,2014,ANISH,11
70316,2014,ANOOP,6
70317,2014,ANSH,7
70318,2014,ANSON,20
70319,2014,ANTHONY,254
70320,2014,ANTOINE,13
70321,2014,ANTON,17
70322,2014,ANTONIO,66
70323,2014,ANTONY,6
70324,2014,APOLLO,12
70325,2014,ARAN,10
70326,2014,ARASH,7
70327,2014,ARAV,7
70328,2014,ARCHER,50
70329,2014,ARCHIE,7
70330,2014,ARHAM,20
70331,2014,ARHUM,6
70332,2014,ARI,31
70333,2014,ARIAN,14
70334,2014,ARIE,8
70335,2014,ARIEL,11
70336,2014,ARIS,6
70337,2014,ARIYAN,6
70338,2014,ARJAN,13
70339,2014,ARJUN,76
70340,2014,ARLO,27
70341,2014,ARMAAN,65
70342,2014,ARMAN,25
70343,2014,ARMIN,16
70344,2014,ARNAV,22
70345,2014,ARON,6
70346,2014,ARTHUR,63
70347,2014,ARTIN,10
70348,2014,ARVIN,15
70349,2014,ARWIN,6
70350,2014,ARYA,11
70351,2014,ARYAN,53
70352,2014,ASA,7
70353,2014,ASAD,6
70354,2014,ASHAR,8
70355,2014,ASHER,116
70356,2014,ASHTON,94
70357,2014,ASHWIN,25
70358,2014,ASTON,7
70359,2014,ATHAN,6
70360,2014,ATLAS,14
70361,2014,ATTICUS,36
70362,2014,AUGUST,31
70363,2014,AUGUSTINE,12
70364,2014,AUSTEN,6
70365,2014,AUSTIN,312
70366,2014,AUSTYN,8
70367,2014,AVEER,6
70368,2014,AVERY,92
70369,2014,AVI,17
70370,2014,AVRAHAM,9
70371,2014,AVRAJ,6
70372,2014,AXEL,25
70373,2014,AXL,9
70374,2014,AYAAN,76
70375,2014,AYAN,19
70376,2014,AYDEN,94
70377,2014,AYDIN,25
70378,2014,AYMAN,11
70379,2014,AYYAN,6
70380,2014,AZAAN,17
70381,2014,AZLAN,7
70382,2014,BABY,19
70383,2014,BAILEY,9
70384,2014,BARON,6
70385,2014,BARRETT,13
70386,2014,BASIL,6
70387,2014,BEAU,50
70388,2014,BECKETT,48
70389,2014,BECKHAM,10
70390,2014,BEN,40
70391,2014,BENEDICT,8
70392,2014,BENJAMIN,717
70393,2014,BENNETT,123
70394,2014,BENNY,8
70395,2014,BENOIT,8
70396,2014,BENSON,26
70397,2014,BENTLEY,155
70398,2014,BERNARD,7
70399,2014,BILAL,35
70400,2014,BLAINE,7
70401,2014,BLAIR,6
70402,2014,BLAKE,260
70403,2014,BO,6
70404,2014,BODHI,15
70405,2014,BORIS,7
70406,2014,BOSCO,6
70407,2014,BOSTON,11
70408,2014,BOWEN,13
70409,2014,BRADEN,17
70410,2014,BRADLEY,63
70411,2014,BRADY,71
70412,2014,BRAEDEN,12
70413,2014,BRANDEN,6
70414,2014,BRANDON,93
70415,2014,BRANTLEY,30
70416,2014,BRAXTON,30
70417,2014,BRAYDEN,211
70418,2014,BRAYDON,11
70419,2014,BRAYLEN,7
70420,2014,BRENDAN,32
70421,2014,BRENNAN,23
70422,2014,BRENNEN,6
70423,2014,BRENT,11
70424,2014,BRETT,18
70425,2014,BRIAN,55
70426,2014,BROCK,35
70427,2014,BRODIE,33
70428,2014,BRODY,161
70429,2014,BRONSON,23
70430,2014,BROOKS,16
70431,2014,BRUCE,30
70432,2014,BRUNO,11
70433,2014,BRYAN,39
70434,2014,BRYCE,79
70435,2014,BRYCEN,19
70436,2014,BRYDEN,7
70437,2014,BRYSEN,11
70438,2014,BRYSON,82
70439,2014,BYRON,11
70440,2014,CADE,14
70441,2014,CADEN,39
70442,2014,CAEDEN,13
70443,2014,CAEL,6
70444,2014,CAELAN,7
70445,2014,CAIDEN,27
70446,2014,CAIRO,6
70447,2014,CAIUS,6
70448,2014,CALE,6
70449,2014,CALEB,309
70450,2014,CALLAN,23
70451,2014,CALLEN,17
70452,2014,CALLUM,100
70453,2014,CALUM,7
70454,2014,CALVIN,78
70455,2014,CAMDEN,60
70456,2014,CAMERON,253
70457,2014,CAMILO,10
70458,2014,CARL,14
70459,2014,CARLO,6
70460,2014,CARLOS,31
70461,2014,CARMELO,8
70462,2014,CARSEN,6
70463,2014,CARSON,172
70464,2014,CARTER,458
70465,2014,CASEY,23
70466,2014,CASH,25
70467,2014,CASSIUS,12
70468,2014,CASTIEL,6
70469,2014,CAYDEN,48
70470,2014,CEDRIC,12
70471,2014,CÉDRIC,15
70472,2014,CHACE,6
70473,2014,CHAD,15
70474,2014,CHANCE,21
70475,2014,CHARBEL,8
70476,2014,CHARLES,247
70477,2014,CHARLEY,7
70478,2014,CHARLIE,143
70479,2014,CHASE,213
70480,2014,CHAYSE,7
70481,2014,CHAYTON,8
70482,2014,CHESTER,8
70483,2014,CHRIS,25
70484,2014,CHRISTIAN,205
70485,2014,CHRISTOPHER,143
70486,2014,CHRISTOS,7
70487,2014,CIAN,15
70488,2014,CILLIAN,7
70489,2014,CLARK,67
70490,2014,CLARKE,13
70491,2014,CLARKSON,6
70492,2014,CLAYTON,31
70493,2014,CLINTON,7
70494,2014,CLIVE,6
70495,2014,CLYDE,8
70496,2014,COBY,6
70497,2014,CODY,47
70498,2014,COEN,17
70499,2014,COHEN,100
70500,2014,COLBY,35
70501,2014,COLE,208
70502,2014,COLIN,106
70503,2014,COLLIN,18
70504,2014,COLSON,9
70505,2014,COLT,11
70506,2014,COLTEN,18
70507,2014,COLTON,259
70508,2014,CONNER,32
70509,2014,CONNOR,289
70510,2014,CONOR,22
70511,2014,CONRAD,6
70512,2014,COOPER,134
70513,2014,CORBIN,37
70514,2014,COREY,17
70515,2014,CRISTIAN,30
70516,2014,CRISTIANO,24
70517,2014,CROSBY,11
70518,2014,CRUZ,34
70519,2014,CULLEN,10
70520,2014,CURTIS,34
70521,2014,CY,6
70522,2014,CYRUS,30
70523,2014,DAKOTA,12
70524,2014,DALE,7
70525,2014,DALLAS,47
70526,2014,DALTON,11
70527,2014,DAMIAN,68
70528,2014,DAMIEN,73
70529,2014,DAMION,6
70530,2014,DAMON,40
70531,2014,DAN,7
70532,2014,DANE,8
70533,2014,DANIEL,500
70534,2014,DANIYAL,13
70535,2014,DANNY,19
70536,2014,DANTE,97
70537,2014,DANTÉ,6
70538,2014,DARCY,11
70539,2014,DARIAN,8
70540,2014,DARIEN,10
70541,2014,DARIO,16
70542,2014,DARIUS,35
70543,2014,DARREN,41
70544,2014,DARWIN,7
70545,2014,DASTAN,7
70546,2014,DAVID,309
70547,2014,DAVIN,11
70548,2014,DAVIS,24
70549,2014,DAWSON,54
70550,2014,DAX,24
70551,2014,DAXTON,27
70552,2014,DAYTON,8
70553,2014,DEACON,28
70554,2014,DEAN,54
70555,2014,DECLAN,168
70556,2014,DEEGAN,9
70557,2014,DEEN,8
70558,2014,DENIS,8
70559,2014,DENNIS,14
70560,2014,DENVER,16
70561,2014,DENZEL,9
70562,2014,DEREK,44
70563,2014,DERRICK,11
70564,2014,DESMOND,46
70565,2014,DEV,11
70566,2014,DEVEN,6
70567,2014,DEVIN,30
70568,2014,DEVON,16
70569,2014,DEXTER,26
70570,2014,DHRUV,20
70571,2014,DHYAN,7
70572,2014,DIEGO,17
70573,2014,DILLAN,6
70574,2014,DILLON,15
70575,2014,DIMITRI,13
70576,2014,DION,8
70577,2014,DOMENIC,18
70578,2014,DOMENICO,7
70579,2014,DOMINIC,181
70580,2014,DOMINICK,18
70581,2014,DOMINIK,25
70582,2014,DONALD,11
70583,2014,DONOVAN,19
70584,2014,DORIAN,11
70585,2014,DOUGLAS,27
70586,2014,DRAKE,8
70587,2014,DREW,43
70588,2014,DUKE,8
70589,2014,DUNCAN,28
70590,2014,DUSTIN,20
70591,2014,DYLAN,285
70592,2014,DYSON,6
70593,2014,EAMON,8
70594,2014,EASON,8
70595,2014,EASTON,120
70596,2014,EDDIE,8
70597,2014,EDDY,10
70598,2014,EDEN,16
70599,2014,EDGAR,10
70600,2014,EDISON,18
70601,2014,EDMUND,9
70602,2014,EDWARD,105
70603,2014,EDWIN,33
70604,2014,EESA,20
70605,2014,EHSAN,6
70606,2014,EKAM,9
70607,2014,ELAN,6
70608,2014,ELI,172
70609,2014,ELIAS,78
70610,2014,ELIJAH,254
70611,2014,ELIO,7
70612,2014,ELIOT,13
70613,2014,ELIOTT,7
70614,2014,ELLIOT,98
70615,2014,ELLIOTT,94
70616,2014,ELLIS,35
70617,2014,ELVIN,8
70618,2014,ELVIS,7
70619,2014,EMANUEL,10
70620,2014,EMERSON,100
70621,2014,EMERY,15
70622,2014,EMIL,9
70623,2014,EMILE,6
70624,2014,ÉMILE,11
70625,2014,EMILIANO,7
70626,2014,EMILIO,24
70627,2014,EMMANUEL,49
70628,2014,EMMET,11
70629,2014,EMMETT,230
70630,2014,EMMITT,15
70631,2014,ENOCH,14
70632,2014,ENZO,34
70633,2014,EPHRAIM,6
70634,2014,ERIC,150
70635,2014,ERIK,35
70636,2014,ERNEST,6
70637,2014,ESA,6
70638,2014,ESHAAN,7
70639,2014,ESHAN,7
70640,2014,ESTEBAN,8
70641,2014,ETHAN,740
70642,2014,ÉTIENNE,7
70643,2014,EUGENE,15
70644,2014,EVAN,349
70645,2014,EVANDER,13
70646,2014,EVERETT,85
70647,2014,EWAN,44
70648,2014,EYAD,9
70649,2014,EZEKIEL,34
70650,2014,EZRA,79
70651,2014,FAHAD,10
70652,2014,FAISAL,19
70653,2014,FARHAN,8
70654,2014,FARIS,19
70655,2014,FATEH,9
70656,2014,FELIX,128
70657,2014,FÉLIX,43
70658,2014,FERGUS,9
70659,2014,FILIP,14
70660,2014,FINLAY,15
70661,2014,FINLEY,41
70662,2014,FINN,85
70663,2014,FINNEGAN,21
70664,2014,FINNIAN,9
70665,2014,FINNIGAN,9
70666,2014,FINNLEY,24
70667,2014,FISHER,10
70668,2014,FLETCHER,21
70669,2014,FLYNN,17
70670,2014,FOREST,6
70671,2014,FORREST,12
70672,2014,FOSTER,12
70673,2014,FOX,11
70674,2014,FRANCESCO,35
70675,2014,FRANCIS,39
70676,2014,FRANCISCO,6
70677,2014,FRANCO,8
70678,2014,FRANK,31
70679,2014,FRANKLIN,8
70680,2014,FRASER,8
70681,2014,FREDERICK,47
70682,2014,FREDRICK,6
70683,2014,FYNN,11
70684,2014,GABE,6
70685,2014,GABRIEL,383
70686,2014,GABRIELE,6
70687,2014,GAGE,28
70688,2014,GALEN,6
70689,2014,GARRETT,16
70690,2014,GAVIN,224
70691,2014,GAVYN,10
70692,2014,GEORGE,154
70693,2014,GERALD,9
70694,2014,GERARD,6
70695,2014,GIACOMO,7
70696,2014,GIANCARLO,6
70697,2014,GIANLUCA,30
70698,2014,GIANMARCO,6
70699,2014,GIBSON,8
70700,2014,GIDEON,25
70701,2014,GILBERT,9
70702,2014,GIORGIO,6
70703,2014,GIOVANNI,23
70704,2014,GIULIANO,12
70705,2014,GIUSEPPE,22
70706,2014,GORDON,21
70707,2014,GRADY,23
70708,2014,GRAEME,14
70709,2014,GRAHAM,34
70710,2014,GRANT,39
70711,2014,GRAYDEN,9
70712,2014,GRAYDON,12
70713,2014,GRAYSEN,8
70714,2014,GRAYSON,297
70715,2014,GREGORY,21
70716,2014,GREYSEN,7
70717,2014,GREYSON,105
70718,2014,GRIFFIN,100
70719,2014,GRYPHON,8
70720,2014,GUNNAR,7
70721,2014,GUNNER,10
70722,2014,GURFATEH,12
70723,2014,GURMAN,13
70724,2014,GURNOOR,8
70725,2014,GURSHAAN,12
70726,2014,GURSHAN,10
70727,2014,GUS,7
70728,2014,GUY,6
70729,2014,HADI,22
70730,2014,HAIDAR,6
70731,2014,HAIDEN,7
70732,2014,HAIDER,9
70733,2014,HAMZA,64
70734,2014,HAMZAH,8
70735,2014,HANK,10
70736,2014,HAO,10
70737,2014,HARIS,6
70738,2014,HARLAN,7
70739,2014,HARLEY,14
70740,2014,HARMAN,13
70741,2014,HAROLD,7
70742,2014,HAROON,11
70743,2014,HARPER,6
70744,2014,HARRIS,13
70745,2014,HARRISON,162
70746,2014,HARRY,23
70747,2014,HARSHAAN,6
70748,2014,HARVEY,30
70749,2014,HARVIR,9
70750,2014,HASAN,29
70751,2014,HASHIM,6
70752,2014,HASHIR,8
70753,2014,HASSAN,42
70754,2014,HAYDEN,187
70755,2014,HEATH,14
70756,2014,HEINRICH,8
70757,2014,HENDRIK,6
70758,2014,HENDRIX,17
70759,2014,HENLEY,6
70760,2014,HENRI,20
70761,2014,HENRIK,20
70762,2014,HENRY,300
70763,2014,HEZEKIAH,6
70764,2014,HIMMAT,10
70765,2014,HOLDEN,72
70766,2014,HOWARD,6
70767,2014,HUDSON,367
70768,2014,HUGH,25
70769,2014,HUGO,48
70770,2014,HUMZA,11
70771,2014,HUNTER,350
70772,2014,HUSSAIN,18
70773,2014,HUSSEIN,16
70774,2014,HUXLEY,17
70775,2014,HUZAIFA,11
70776,2014,IAN,106
70777,2014,IBRAHEEM,12
70778,2014,IBRAHIM,107
70779,2014,IDRIS,18
70780,2014,ILYA,6
70781,2014,ILYAS,14
70782,2014,IMMANUEL,9
70783,2014,IMRAN,17
70784,2014,IRA,9
70785,2014,ISA,19
70786,2014,ISAAC,307
70787,2014,ISAAK,13
70788,2014,ISAIAH,160
70789,2014,ISHAAN,16
70790,2014,ISHAN,11
70791,2014,ISMAEEL,6
70792,2014,ISMAEL,8
70793,2014,ISMAIL,12
70794,2014,ISRAEL,16
70795,2014,ISSA,15
70796,2014,ISSAC,11
70797,2014,IVAN,57
70798,2014,IZAAN,8
70799,2014,IZAIAH,13
70800,2014,JACE,155
70801,2014,JACK,541
70802,2014,JACKSON,484
70803,2014,JACOB,698
70804,2014,JACOBY,6
70805,2014,JAD,21
70806,2014,JADEN,65
70807,2014,JADON,6
70808,2014,JAGGER,7
70809,2014,JAI,10
70810,2014,JAIDEN,40
70811,2014,JAIVEER,9
70812,2014,JAKE,126
70813,2014,JAKOB,53
70814,2014,JAKUB,12
70815,2014,JALEN,17
70816,2014,JAMAL,13
70817,2014,JAMES,525
70818,2014,JAMESON,29
70819,2014,JAMIE,29
70820,2014,JAMIESON,6
70821,2014,JAMISON,6
70822,2014,JARED,30
70823,2014,JASE,99
70824,2014,JASHAN,6
70825,2014,JASIAH,6
70826,2014,JASON,146
70827,2014,JASPER,90
70828,2014,JASRAJ,9
70829,2014,JAVIER,13
70830,2014,JAWAD,7
70831,2014,JAX,60
70832,2014,JAXEN,19
70833,2014,JAXON,284
70834,2014,JAXSON,202
70835,2014,JAXTON,13
70836,2014,JAXX,8
70837,2014,JAXXON,15
70838,2014,JAY,14
70839,2014,JAYCE,67
70840,2014,JAYCOB,8
70841,2014,JAYDEN,339
70842,2014,JAYLEN,20
70843,2014,JAYSON,11
70844,2014,JAZIAH,6
70845,2014,JEAN,10
70846,2014,JEEVAN,9
70847,2014,JEFFERY,10
70848,2014,JEFFREY,33
70849,2014,JENSEN,27
70850,2014,JEREMIAH,96
70851,2014,JÉRÉMIE,7
70852,2014,JEREMY,101
70853,2014,JÉRÉMY,6
70854,2014,JERMAINE,8
70855,2014,JEROME,15
70856,2014,JERRY,19
70857,2014,JESSE,85
70858,2014,JETHRO,10
70859,2014,JETT,20
70860,2014,JIA,7
70861,2014,JIMMY,7
70862,2014,JOAQUIN,12
70863,2014,JOE,8
70864,2014,JOEL,63
70865,2014,JOEY,21
70866,2014,JOHAN,25
70867,2014,JOHANN,8
70868,2014,JOHN,256
70869,2014,JOHNATHAN,26
70870,2014,JOHNNY,32
70871,2014,JON,7
70872,2014,JONAH,102
70873,2014,JONAS,13
70874,2014,JONATHAN,222
70875,2014,JORDAN,197
70876,2014,JORDON,6
70877,2014,JORGE,9
70878,2014,JOSE,12
70879,2014,JOSEF,8
70880,2014,JOSEPH,294
70881,2014,JOSH,14
70882,2014,JOSHUA,392
70883,2014,JOSIAH,94
70884,2014,JOVAN,16
70885,2014,JOZIAH,9
70886,2014,JUAN,13
70887,2014,JUDAH,46
70888,2014,JUDE,88
70889,2014,JULIAN,216
70890,2014,JULIANO,10
70891,2014,JULIEN,30
70892,2014,JULIUS,20
70893,2014,JUSTICE,14
70894,2014,JUSTIN,130
70895,2014,KABIR,19
70896,2014,KADE,17
70897,2014,KADEN,71
70898,2014,KAEDEN,9
70899,2014,KAEL,6
70900,2014,KAI,127
70901,2014,KAIDEN,75
70902,2014,KAIUS,9
70903,2014,KALE,13
70904,2014,KALEB,84
70905,2014,KALEN,8
70906,2014,KAMDEN,6
70907,2014,KAMERON,10
70908,2014,KAMRAN,11
70909,2014,KANE,39
70910,2014,KARAM,8
70911,2014,KARAN,7
70912,2014,KAREEM,18
70913,2014,KARIM,26
70914,2014,KARL,6
70915,2014,KARSON,39
70916,2014,KARTER,27
70917,2014,KASE,7
70918,2014,KASH,9
70919,2014,KASON,13
70920,2014,KAVIN,12
70921,2014,KAYDEN,139
70922,2014,KAYSEN,9
70923,2014,KAYSON,9
70924,2014,KEAGAN,11
70925,2014,KEATON,31
70926,2014,KEEGAN,64
70927,2014,KEENAN,22
70928,2014,KEIRAN,6
70929,2014,KEITH,24
70930,2014,KELLAN,17
70931,2014,KELLEN,7
70932,2014,KELVIN,14
70933,2014,KENAN,11
70934,2014,KENDRICK,21
70935,2014,KENJI,7
70936,2014,KENNETH,34
70937,2014,KENTON,10
70938,2014,KEON,9
70939,2014,KESHAV,8
70940,2014,KEVIN,94
70941,2014,KHAI,8
70942,2014,KHALED,13
70943,2014,KHALID,19
70944,2014,KIAAN,7
